,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,total_sqft,yr_sold,age,basement,distance_from_city,distance_from_airport
3031,2014-10-27,170000.0,3,1.0,1310,9529,1.0,0.0,0,3.0,7.0,98198,10839,2014,64,0.0,22.154766170195156,3.7062069296195377
3032,2015-03-19,235000.0,3,1.0,1310,9529,1.0,0.0,0,3.0,7.0,98198,10839,2015,64,0.0,22.154766170195156,3.7062069296195377
3034,2014-09-18,310000.0,3,1.0,990,7050,1.0,0.0,0,3.0,7.0,98034,8040,2014,53,0.0,16.592837878559845,32.415681059451636
3036,2014-06-04,280000.0,2,1.0,960,4920,1.0,0.0,0,3.0,6.0,98117,5880,2014,78,0.0,9.829418632745375,28.262849245745038
3038,2014-08-14,763776.0,4,2.5,2750,16139,2.0,0.0,0,3.0,9.0,98075,18889,2014,31,0.0,20.78798857368219,23.95051648918483
3039,2015-02-17,530000.0,5,2.75,3230,13572,1.0,0.0,2,3.0,8.0,98166,16802,2015,55,1.0,18.769267449463285,3.44028335347876
3041,2014-07-25,430000.0,2,1.0,990,4920,1.0,0.0,0,3.0,6.0,98117,5910,2014,89,0.0,9.855596880954996,28.26176755689333
3042,2014-07-25,456500.0,3,1.0,1290,3880,1.5,0.0,0,4.0,7.0,98117,5170,2014,101,0.0,9.84437004570483,27.986019419813115
3043,2014-09-11,445000.0,4,2.5,2170,5257,2.0,0.0,0,3.0,7.0,98115,7427,2014,31,0.0,10.457664898324781,28.488468528911078
3046,2015-03-13,525000.0,3,2.5,2200,4544,2.0,0.0,0,3.0,8.0,98065,6744,2015,20,0.0,36.10540451012572,34.0843710253897
3047,2015-01-06,272000.0,4,1.75,2520,10890,1.0,0.0,0,3.0,7.0,98023,13410,2015,41,1.0,31.74423161138819,13.817053359039626
3048,2015-02-26,517000.0,4,1.0,1180,13500,1.5,0.0,0,3.0,7.0,98125,14680,2015,70,0.0,12.225887605931998,30.335768301325565
3049,2015-02-26,615000.0,3,1.75,2660,7800,1.0,0.0,0,4.0,8.0,98117,10460,2015,69,1.0,10.638915074104082,28.9912741180366
3050,2014-08-28,439000.0,3,1.75,1250,7030,1.0,0.0,0,3.0,7.0,98008,8280,2014,55,0.0,16.425594511063476,24.744295089869937
3051,2014-07-24,716000.0,3,2.5,2270,7866,1.0,0.0,0,4.0,10.0,98029,10136,2014,32,0.0,24.018608629319115,24.79140207263177
3052,2014-10-28,308000.0,2,1.0,1080,6250,1.0,0.0,2,4.0,7.0,98118,7330,2014,78,0.0,12.320064365901192,8.58503286570776
3053,2014-06-10,800000.0,3,2.25,1620,4500,2.0,0.0,0,4.0,8.0,98119,6120,2014,94,0.0,4.342738539065936,22.606919405495027
3055,2014-07-01,219950.0,3,1.5,1620,9310,1.0,0.0,0,4.0,7.0,98042,10930,2014,53,0.0,31.8410401521492,16.96012886842935
3056,2014-05-22,770000.0,4,2.5,2350,8001,2.0,0.0,0,4.0,8.0,98006,10351,2014,33,0.0,15.207069313555783,16.087156841420665
3063,2014-07-16,950000.0,5,3.25,2700,3650,2.0,0.0,2,3.0,9.0,98144,6350,2014,94,1.0,3.57266940313537,16.94924233141335
3064,2015-02-13,400000.0,2,2.5,1410,1281,2.0,0.0,0,3.0,8.0,98126,2691,2015,12,1.0,5.358794385973047,14.53227172175812
3065,2015-05-13,325000.0,2,2.5,1170,1638,2.0,0.0,0,3.0,8.0,98133,2808,2015,12,0.0,10.743246484472069,29.18942394016588
3066,2014-09-29,365000.0,4,2.5,2540,6688,2.0,0.0,0,3.0,9.0,98092,9228,2014,18,0.0,32.87435400271793,15.462427940810349
3067,2015-04-07,255000.0,3,1.75,2190,6000,1.5,0.0,0,4.0,7.0,98002,8190,2015,100,0.0,34.57089442207043,16.359907171390724
3068,2015-03-23,985000.0,5,3.5,3890,13261,2.0,0.0,1,3.0,9.0,98125,17151,2015,36,1.0,13.509770181921962,31.260192575886144
3070,2014-07-16,427500.0,3,1.0,1350,7085,1.0,0.0,0,5.0,7.0,98125,8435,2014,76,0.0,13.939846645524833,32.03323718967517
3071,2014-10-16,728000.0,3,1.5,1940,4000,1.5,0.0,0,3.0,8.0,98112,5940,2014,105,1.0,3.5878169613441875,19.680289203354274
3074,2015-03-20,1130000.0,5,3.25,3080,13394,1.0,0.0,2,4.0,9.0,98033,16474,2015,52,0.0,12.585765503976019,26.005393426230786
3075,2015-05-04,203000.0,3,1.0,840,6500,1.0,0.0,0,5.0,6.0,98042,7340,2015,51,0.0,33.100982238506795,18.686812841227816
3076,2014-08-07,311000.0,2,1.0,860,3300,1.0,0.0,0,5.0,6.0,98118,4160,2014,117,0.0,7.737089752103144,11.907418702629457
3079,2014-07-24,228000.0,2,1.0,1060,6100,1.0,0.0,0,3.0,6.0,98125,7160,2014,69,0.0,14.053755273872765,32.02395479805746
3080,2014-05-28,740000.0,2,1.75,2080,4800,1.0,0.0,0,5.0,7.0,98117,6880,2014,97,1.0,9.286233337190696,27.71456645528257
3083,2014-07-09,275000.0,4,2.0,2030,8426,2.0,0.0,0,3.0,7.0,98168,10456,2014,76,0.0,14.612513015086597,4.2623680577063245
3084,2015-04-29,708000.0,2,1.0,1120,5250,1.0,0.0,0,3.0,7.0,98199,6370,2015,82,1.0,6.282732081116906,23.879416852039153
3086,2015-01-06,325000.0,4,2.5,2260,5702,2.0,0.0,0,3.0,8.0,98042,7962,2015,18,0.0,31.953963316894825,15.469040075268968
3088,2014-09-22,691000.0,2,2.0,1780,3810,1.5,0.0,0,3.0,7.0,98119,5590,2014,98,1.0,4.816175426914289,23.101041883705022
3091,2014-08-05,348000.0,3,2.5,2060,7458,2.0,0.0,0,3.0,9.0,98023,9518,2014,31,0.0,33.74889057871824,15.891394930919455
3095,2015-04-30,222000.0,3,1.0,990,8840,1.0,0.0,0,3.0,6.0,98023,9830,2015,54,0.0,33.51397122949907,16.003828925481933
3096,2014-05-27,200000.0,4,2.5,1720,9600,1.0,0.0,0,3.0,7.0,98092,11320,2014,59,1.0,36.848981739343806,18.9184293941057
3097,2014-10-02,247500.0,3,2.0,1530,8749,1.0,0.0,0,3.0,7.0,98023,10279,2014,25,0.0,34.627690643170965,17.08152543934082
3099,2014-11-20,190000.0,3,1.75,1100,9452,1.0,0.0,0,3.0,6.0,98146,10552,2014,78,0.0,13.514957784069109,5.452259272879491
3100,2014-12-15,975000.0,4,2.5,3020,4950,1.5,0.0,0,4.0,9.0,98112,7970,2014,99,1.0,4.891895541693083,22.576194224011882
3101,2014-12-23,1130000.0,4,3.0,3180,4649,2.0,0.0,0,4.0,9.0,98105,7829,2014,95,1.0,7.273210450100267,23.96116904453415
3103,2014-07-14,650000.0,3,2.5,2540,8073,1.0,0.0,0,4.0,8.0,98177,10613,2014,83,1.0,12.318874395864084,30.76667395795797
3104,2014-05-13,449500.0,3,2.0,1770,6610,1.0,0.0,0,4.0,7.0,98133,8380,2014,66,1.0,18.043677538014602,36.442438773975056
3105,2014-10-22,400000.0,3,1.75,1470,6682,1.0,0.0,0,3.0,7.0,98034,8152,2014,33,0.0,15.97005283123926,32.49748658560141
3107,2014-11-24,158800.0,3,1.0,960,8291,1.0,0.0,0,3.0,6.0,98146,9251,2014,70,0.0,11.93660268285546,6.789605216371486
3108,2014-09-17,870000.0,4,3.0,2940,7108,2.0,0.0,1,3.0,9.0,98136,10048,2014,9,1.0,8.437774338362333,13.152436123492736
3110,2014-07-31,850000.0,3,1.75,2450,8603,1.0,0.0,0,5.0,8.0,98199,11053,2014,80,1.0,7.7791885640424905,24.8165717939089
3112,2014-08-01,483500.0,3,2.5,1670,4308,2.0,0.0,0,3.0,8.0,98027,5978,2014,19,0.0,23.251053866554884,21.435862321160148
3115,2015-04-07,336000.0,3,1.5,1240,5000,1.0,0.0,2,3.0,7.0,98106,6240,2015,56,0.0,5.036356278391953,14.284540263927527
3116,2015-04-17,415000.0,2,1.0,670,6000,1.0,0.0,0,5.0,6.0,98118,6670,2015,71,0.0,6.901560659289581,13.204634786328599
3117,2014-08-11,350000.0,3,1.5,1320,4400,1.0,0.0,0,3.0,6.0,98112,5720,2014,111,0.0,3.642407149466647,19.966114561177125
3120,2014-10-20,527000.0,4,2.5,2900,6736,2.0,0.0,0,3.0,8.0,98059,9636,2014,7,0.0,18.583006297544937,12.632916083342945
3121,2014-07-18,524000.0,4,2.75,2310,5000,1.5,0.0,0,5.0,8.0,98118,7310,2014,112,1.0,8.162397325735363,12.11836057023739
3122,2014-07-15,448000.0,2,1.0,1110,5413,1.0,0.0,0,3.0,6.0,98115,6523,2014,83,1.0,9.457032234038586,27.69919836132887
3124,2015-01-16,176500.0,3,1.0,930,9900,1.5,0.0,0,4.0,5.0,98032,10830,2015,110,0.0,27.102334752237546,9.333202005984262
3125,2015-04-16,750000.0,4,2.25,2420,11120,1.0,0.0,2,4.0,8.0,98146,13540,2015,68,1.0,12.726004679472124,7.520891530330504
3128,2014-10-28,759000.0,3,2.75,1960,6390,1.5,0.0,2,5.0,8.0,98122,8350,2014,120,0.0,3.7965693740189193,17.785557530834684
3129,2014-12-11,640000.0,3,2.0,1470,4640,1.5,0.0,0,4.0,7.0,98199,6110,2014,94,0.0,5.589255089431171,22.85981107670353
3130,2015-04-27,990000.0,3,3.25,2460,4182,2.0,0.0,0,5.0,8.0,98115,6642,2015,110,1.0,8.006664668519292,26.085358668712388
3132,2015-04-21,275000.0,2,1.5,1160,1103,2.0,0.0,0,3.0,7.0,98133,2263,2015,14,1.0,17.80924777526888,36.03551550756393
3133,2015-02-05,390000.0,3,2.5,1910,4755,2.0,0.0,0,3.0,8.0,98059,6665,2015,23,0.0,18.020194450289253,11.98002960144983
3135,2015-02-27,450000.0,2,1.0,1020,5000,1.5,0.0,0,4.0,6.0,98107,6020,2015,114,0.0,8.49115860609544,26.407870282063463
3136,2014-06-17,473000.0,2,1.0,900,5100,1.0,0.0,0,4.0,7.0,98117,6000,2014,111,0.0,8.659677371180196,26.93575679617686
3139,2015-03-27,215000.0,3,1.5,1410,8415,1.0,0.0,0,4.0,7.0,98023,9825,2015,38,1.0,35.27005970896595,17.62912118396479
3140,2014-08-12,589000.0,4,1.75,1920,4862,1.0,0.0,0,5.0,7.0,98116,6782,2014,101,1.0,5.205569296910199,15.830883129467523
3141,2015-04-17,325000.0,4,1.75,1370,9993,1.0,0.0,0,3.0,6.0,98028,11363,2015,102,0.0,18.415344080063168,35.28913044448805
3142,2014-08-20,580000.0,3,2.5,1590,1937,2.5,0.0,0,3.0,8.0,98116,3527,2014,16,0.0,4.421273778050858,17.548290001150118
3143,2014-07-16,181100.0,4,1.75,1850,7500,1.0,0.0,0,3.0,7.0,98198,9350,2014,66,0.0,20.704692073198217,3.382884476479976
3145,2015-03-30,781000.0,3,1.75,1940,8729,1.0,0.0,0,3.0,8.0,98125,10669,2015,60,1.0,11.249558658462455,28.836206695649523
3151,2014-05-21,288400.0,3,2.25,1870,3230,2.0,0.0,0,3.0,7.0,98056,5100,2014,23,0.0,18.07567799645208,11.433551182598453
3152,2015-02-19,700000.0,4,2.0,2230,4635,1.5,0.0,0,5.0,7.0,98103,6865,2015,112,1.0,8.28678309538468,26.73495112337793
3153,2015-03-31,830000.0,4,3.0,2020,6000,1.0,0.0,0,3.0,8.0,98199,8020,2015,52,1.0,7.286794357683452,24.78860757981902
3156,2015-05-03,431000.0,3,1.75,1630,9000,1.0,0.0,0,4.0,7.0,98166,10630,2015,64,0.0,17.425752218492146,4.486166685476962
3157,2014-10-31,485000.0,3,2.5,1840,8250,1.0,0.0,1,3.0,8.0,98177,10090,2014,62,1.0,19.01718879789145,37.460933545077786
3158,2014-10-10,780000.0,3,1.5,1620,7500,1.0,0.0,2,4.0,8.0,98117,9120,2014,71,0.0,10.93002976154661,29.2649428930098
3159,2014-08-01,720000.0,2,1.5,1840,9000,1.0,0.0,2,3.0,8.0,98136,10840,2014,63,1.0,9.723801039621048,11.41603523603461
3162,2014-09-16,452250.0,4,2.25,2550,10000,1.0,0.0,0,4.0,7.0,98028,12550,2014,41,1.0,18.88100817866671,36.41775606369594
3165,2014-07-29,285000.0,4,2.0,1760,5500,1.0,0.0,1,3.0,7.0,98118,7260,2014,95,1.0,11.272582441080255,8.751399708077642
3166,2014-09-18,575000.0,3,1.75,1720,4050,1.0,0.0,0,5.0,7.0,98115,5770,2014,114,1.0,7.958914159722841,26.09236863003528
3167,2014-07-22,590000.0,3,2.25,2300,12430,1.0,0.0,2,4.0,8.0,98166,14730,2014,60,1.0,19.246585347985395,3.537760774817684
3169,2014-09-22,364000.0,4,2.25,1750,10270,1.5,0.0,0,4.0,8.0,98155,12020,2014,52,0.0,17.126724009052186,35.30486895885594
3172,2014-10-28,520000.0,3,2.5,2160,4297,2.0,0.0,0,3.0,9.0,98029,6457,2014,21,0.0,25.13877314077985,24.63082149582136
3173,2014-10-08,389000.0,3,1.0,1380,6591,1.0,0.0,0,4.0,7.0,98133,7971,2014,73,0.0,12.102668948267544,30.545681440196343
3174,2014-11-18,450000.0,2,1.0,1180,6000,1.0,0.0,0,3.0,7.0,98119,7180,2014,110,0.0,5.755897230921129,23.893596955359445
3175,2014-12-05,325000.0,3,2.5,2550,4240,2.0,0.0,0,3.0,7.0,98031,6790,2014,14,0.0,26.403531582562856,11.154988879730821
3178,2014-08-06,285000.0,3,2.5,1940,9874,2.0,0.0,0,3.0,7.0,98042,11814,2014,30,0.0,30.391716260609606,15.877504245754048
3179,2014-12-11,395000.0,2,1.0,870,3121,1.0,0.0,0,4.0,7.0,98107,3991,2014,97,0.0,6.913583514572484,25.219957175467627
3180,2014-07-17,440000.0,3,2.0,1550,2401,2.0,0.0,0,3.0,7.0,98103,3951,2014,24,0.0,5.2545045160238635,23.69856470603897
3181,2015-03-13,249000.0,3,1.75,1400,5648,1.5,0.0,0,5.0,6.0,98056,7048,2015,103,0.0,14.821712414208074,11.093170757928883
3182,2015-02-27,635000.0,3,1.75,1210,4400,1.5,0.0,0,4.0,8.0,98105,5610,2015,90,0.0,6.971357882783878,24.308433278576988
3186,2014-05-06,1140000.0,4,2.75,3370,8103,1.0,0.0,3,3.0,9.0,98136,11473,2014,50,1.0,10.084214570814028,10.75477685431995
3187,2014-11-17,445000.0,4,1.0,1460,4600,1.0,0.0,2,3.0,6.0,98126,6060,2014,74,1.0,5.752224037980448,14.824137128583946
3188,2014-07-07,555000.0,3,1.5,1740,4200,1.5,0.0,0,4.0,7.0,98117,5940,2014,100,1.0,8.03577130770224,26.452909450133312
3189,2014-09-24,537000.0,4,2.0,1720,6413,1.0,0.0,0,4.0,7.0,98116,8133,2014,70,1.0,5.90784407827773,16.04108108563997
3190,2015-01-27,315000.0,3,1.75,1480,7500,1.0,0.0,0,4.0,7.0,98055,8980,2015,52,0.0,19.585865729147244,8.880076959933874
3191,2015-01-29,805000.0,5,2.5,3320,7266,2.0,0.0,0,3.0,9.0,98075,10586,2015,20,0.0,21.20851497989588,24.429550329149006
3192,2014-08-26,414000.0,4,2.5,3490,9030,1.5,0.0,0,4.0,8.0,98023,12520,2014,51,0.0,32.2545759002122,15.145019420257036
3194,2015-03-04,401000.0,4,1.75,3010,12523,1.0,0.0,0,3.0,8.0,98125,15533,2015,68,1.0,11.093101800924694,29.296089238670366
3195,2015-01-28,210000.0,3,1.0,1030,4583,1.0,0.0,0,3.0,7.0,98198,5613,2015,53,0.0,20.553690236577697,3.0636993479382837
3198,2014-05-20,710000.0,2,1.0,1790,4000,1.0,0.0,0,4.0,7.0,98112,5790,2014,97,1.0,4.425101040528377,21.88659142784629
3199,2014-05-09,255000.0,2,1.0,810,7980,1.0,0.0,0,1.0,6.0,98146,8790,2014,92,0.0,13.22604773126917,5.706318830558925
3202,2014-08-04,442000.0,4,1.5,1360,6110,1.0,0.0,0,3.0,7.0,98116,7470,2014,65,1.0,5.817112760024917,16.283767362227483
3205,2015-03-30,427500.0,3,1.75,1240,7200,1.0,0.0,0,5.0,7.0,98136,8440,2015,78,0.0,11.179267331530095,10.23110586802408
3207,2015-03-19,680000.0,3,1.75,1660,5750,1.0,0.0,0,4.0,7.0,98116,7410,2015,111,1.0,4.5704732406822455,16.845695222202465
3208,2014-08-28,393820.0,2,2.0,1170,8251,1.0,0.0,0,3.0,7.0,98115,9421,2014,79,0.0,9.410777926577996,27.098979150488905
3209,2014-08-20,525000.0,4,2.75,2470,7200,1.0,0.0,0,5.0,7.0,98108,9670,2014,80,1.0,5.173377296218463,13.335274013187606
3210,2015-01-15,505000.0,2,1.75,1310,3816,1.0,0.0,0,2.0,7.0,98117,5126,2015,91,1.0,8.262576612289394,26.633575768315605
3211,2014-11-11,555565.0,3,2.0,1670,11337,1.0,0.0,1,4.0,7.0,98033,13007,2014,61,0.0,12.453072719795145,25.540289159490595
3212,2014-10-29,650000.0,3,1.75,1660,10819,1.0,0.0,0,4.0,7.0,98177,12479,2014,78,1.0,11.212881856378255,29.572524303367842
3213,2014-09-17,632500.0,5,3.25,3500,7254,2.0,0.0,0,3.0,8.0,98065,10754,2014,15,1.0,34.773133852626835,33.51403334083825
3214,2014-07-24,269000.0,3,2.5,1440,3800,2.0,0.0,0,3.0,7.0,98038,5240,2014,15,0.0,35.36360309435492,21.800332867333122
3216,2014-07-24,845000.0,3,3.5,3460,15745,2.0,0.0,0,3.0,10.0,98077,19205,2014,34,0.0,24.424025430789253,36.25838536503165
3217,2014-07-25,234000.0,3,1.0,1750,8820,1.0,0.0,0,4.0,7.0,98032,10570,2014,59,0.0,27.680179793057675,9.236879734349243
3222,2014-11-18,875000.0,4,2.25,2380,4876,2.0,0.0,0,4.0,9.0,98117,7256,2014,72,1.0,9.566829732046449,27.526560396811373
3223,2014-07-17,299000.0,3,2.25,1920,7840,2.0,0.0,0,4.0,8.0,98032,9760,2014,38,0.0,27.576286994416584,9.145513589000851
3224,2015-03-03,551000.0,3,1.0,1580,6000,1.0,0.0,0,5.0,7.0,98027,7580,2015,73,0.0,24.383559227071274,22.347177641393646
3227,2014-10-27,511718.0,2,1.75,1700,5000,1.0,0.0,0,3.0,6.0,98117,6700,2014,105,1.0,8.126810222810986,26.533266359227937
3229,2014-12-16,475000.0,4,2.25,2680,4673,2.0,0.0,0,3.0,7.0,98011,7353,2014,21,0.0,18.39443457066775,35.03990919091955
3233,2014-10-20,374950.0,2,2.25,1240,1172,2.0,0.0,0,3.0,8.0,98144,2412,2014,12,1.0,2.6754869894362865,16.055248312733458
3236,2014-06-13,230000.0,2,1.0,930,7550,1.0,0.0,0,3.0,6.0,98168,8480,2014,34,0.0,13.70607075741029,4.785441163716991
3238,2015-02-24,350000.0,3,2.75,1650,5700,2.0,0.0,0,4.0,7.0,98166,7350,2015,32,0.0,16.886596661098675,3.7597348439861435
3239,2015-05-06,491500.0,3,2.25,1560,12000,1.0,0.0,0,4.0,7.0,98034,13560,2015,52,1.0,18.193780379211667,32.951364584622816
3241,2014-10-06,190000.0,3,2.0,1320,7625,1.0,0.0,0,3.0,7.0,98038,8945,2014,33,0.0,34.829608486380245,21.254869643606646
3243,2015-03-27,299950.0,3,1.5,1940,8951,1.0,0.0,0,3.0,7.0,98168,10891,2015,62,1.0,15.012965188446257,3.82491480064072
3244,2015-03-30,464000.0,5,2.0,2000,3000,1.5,0.0,0,3.0,6.0,98122,5000,2015,89,1.0,2.8443236464859654,17.699248786132756
3246,2015-01-29,625000.0,3,1.0,1020,7650,1.0,0.0,0,3.0,6.0,98033,8670,2015,101,0.0,12.747948751131283,27.26458303892996
3247,2015-02-05,240000.0,3,1.75,1630,9450,1.0,0.0,0,4.0,7.0,98032,11080,2015,43,1.0,26.30046957139309,7.8665018633348165
3249,2014-10-20,1000000.0,5,4.5,2120,8944,2.0,1.0,4,5.0,8.0,98006,11064,2014,81,0.0,12.270801817935029,14.090799714374858
3251,2015-05-11,575000.0,4,1.75,2020,6200,1.0,0.0,0,4.0,6.0,98133,8220,2015,72,1.0,10.42581820716813,28.871314999949796
3252,2014-10-21,418000.0,3,1.75,1530,7238,1.0,0.0,0,3.0,7.0,98155,8768,2014,61,0.0,17.277829586664417,35.50232458002961
3254,2014-06-03,1100000.0,4,3.75,2930,3200,1.5,0.0,0,5.0,9.0,98119,6130,2014,95,1.0,4.278106260875025,22.5778581523139
3257,2015-03-11,380000.0,2,1.0,1040,7372,1.0,0.0,0,5.0,7.0,98126,8412,2015,81,1.0,9.401422051508545,11.044852739825112
3258,2014-07-23,256000.0,3,1.0,880,5375,1.0,0.0,0,4.0,5.0,98055,6255,2014,96,0.0,16.858627834481673,8.837518419642828
3260,2014-07-01,691500.0,4,2.5,2600,7200,2.0,0.0,0,3.0,7.0,98115,9800,2014,58,0.0,10.635861733815645,27.953208445440477
3261,2014-10-31,556000.0,3,1.75,1590,2500,1.5,0.0,0,4.0,7.0,98105,4090,2014,112,1.0,7.071793540935709,24.809927509105147
3262,2014-11-20,218000.0,3,2.25,1610,7084,1.0,0.0,0,4.0,8.0,98023,8694,2014,52,1.0,32.81131415638578,15.611351359949301
3263,2014-12-05,425000.0,4,2.0,1390,4500,1.5,0.0,0,5.0,7.0,98108,5890,2014,112,0.0,6.142067932466582,12.427366132396143
3265,2014-10-07,732000.0,4,1.75,2360,11300,1.0,0.0,0,4.0,9.0,98006,13660,2014,46,0.0,13.483459358184597,17.73800566338367
3270,2015-03-17,627800.0,4,1.75,2010,12044,1.0,0.0,0,3.0,9.0,98074,14054,2015,38,0.0,20.418145073654923,28.396718666036683
3271,2014-06-24,660000.0,2,2.25,2550,6000,2.0,0.0,0,5.0,7.0,98115,8550,2014,118,1.0,7.378155959047165,25.648092948518414
3272,2014-10-09,153503.0,2,2.5,1240,3649,2.0,0.0,0,3.0,7.0,98003,4889,2014,34,0.0,31.565366344030025,13.361393647554598
3273,2015-01-20,456500.0,3,2.25,2090,9163,1.0,0.0,0,3.0,7.0,98034,11253,2015,45,1.0,18.77509295408149,33.754185499980885
3275,2014-12-07,843500.0,3,2.5,3560,11448,2.0,0.0,0,3.0,11.0,98052,15008,2014,23,0.0,20.84295197708591,33.368793750899016
3276,2014-08-18,625000.0,3,1.0,1240,4080,1.0,0.0,0,3.0,7.0,98103,5320,2014,95,0.0,6.556945066840444,24.942344999118585
3280,2015-02-25,855000.0,4,3.0,2550,5300,2.0,0.0,0,3.0,8.0,98117,7850,2015,112,1.0,8.198074560399817,26.57598545656841
3283,2014-09-24,180000.0,3,1.75,1330,16000,1.0,0.0,0,3.0,7.0,98001,17330,2014,42,0.0,36.92084322480832,18.48234338142386
3284,2015-03-13,700000.0,2,1.0,930,5000,1.0,0.0,3,3.0,7.0,98136,5930,2015,94,0.0,9.199002160337317,11.895993366283049
3285,2014-08-11,476500.0,3,1.0,1060,8625,2.0,0.0,0,4.0,7.0,98033,9685,2014,58,0.0,13.117944514119447,25.90839647442567
3286,2014-06-03,193000.0,3,1.5,1180,9048,1.0,0.0,0,3.0,7.0,98148,10228,2014,60,0.0,19.48910017169624,2.3178843753072447
3288,2014-07-31,363000.0,2,1.0,820,4880,1.0,0.0,0,4.0,6.0,98136,5700,2014,95,0.0,7.967571854131197,13.54899400586315
3290,2014-05-14,257200.0,3,2.0,1850,8250,1.0,0.0,0,4.0,7.0,98002,10100,2014,68,1.0,34.81018148211816,16.739569799239597
3291,2014-09-29,555000.0,3,2.0,2240,11250,1.0,0.0,0,3.0,8.0,98008,13490,2014,52,0.0,16.51031120493525,25.50264391340182
3293,2014-07-25,282000.0,4,2.75,2390,7330,2.0,0.0,0,3.0,7.0,98023,9720,2014,31,0.0,33.597871607909994,15.871556336298351
3294,2014-06-06,545000.0,4,2.5,2040,6034,2.0,0.0,0,3.0,7.0,98115,8074,2014,30,0.0,9.731381471294476,28.010816266910336
3295,2014-06-06,550000.0,3,1.5,1900,5000,1.5,0.0,0,3.0,7.0,98115,6900,2014,94,1.0,8.355462828173897,26.048947113424887
3296,2015-03-13,921500.0,3,1.5,1900,5000,1.5,0.0,0,3.0,7.0,98115,6900,2015,94,1.0,8.355462828173897,26.048947113424887
3297,2015-05-12,885000.0,3,1.5,2200,2880,2.0,0.0,0,5.0,7.0,98112,5080,2015,116,1.0,3.0697486681319583,20.823078888921582
3299,2014-05-13,289000.0,3,1.0,1090,7315,1.0,0.0,0,5.0,6.0,98056,8405,2014,39,0.0,17.983665438470265,11.697065718047194
3301,2014-10-28,206000.0,3,1.0,1050,5233,1.0,0.0,0,5.0,5.0,98010,6283,2014,114,0.0,41.596033239349836,27.147233974830012
3303,2014-11-13,430000.0,3,2.5,2030,7770,2.0,0.0,0,3.0,8.0,98024,9800,2014,17,0.0,31.7392797553194,29.351913522901743
3305,2014-07-08,245000.0,4,2.25,2600,6390,1.0,0.0,0,3.0,8.0,98023,8990,2014,42,1.0,32.37737243894822,14.830475773289793
3306,2015-03-18,426000.0,2,1.0,640,2500,1.0,0.0,0,4.0,6.0,98117,3140,2015,102,0.0,7.971075183260446,26.38719120266057
3307,2014-08-01,400000.0,3,2.5,2120,3742,2.0,0.0,0,3.0,7.0,98059,5862,2014,14,0.0,21.110820483922108,13.54742648529795
3311,2014-05-06,325000.0,4,2.5,1890,6156,1.0,0.0,0,3.0,7.0,98106,8046,2014,40,1.0,6.525207374116109,12.618592736641794
3315,2014-11-20,445000.0,3,2.25,1850,4050,2.0,0.0,0,4.0,7.0,98029,5900,2014,35,0.0,24.280269535061272,25.387399794589044
3316,2015-03-25,921000.0,4,2.5,2310,5362,2.0,0.0,4,4.0,8.0,98122,7672,2015,92,1.0,3.8545542325170397,17.92397088741838
3318,2014-12-12,95000.0,2,1.0,800,8550,1.0,0.0,0,3.0,7.0,98198,9350,2014,73,0.0,22.49528581591798,4.04679144679464
3319,2014-09-25,359000.0,4,1.75,1580,6396,1.0,0.0,0,4.0,6.0,98126,7976,2014,75,1.0,8.204366299857494,11.630684488635849
3321,2014-12-02,555000.0,4,1.75,2350,6200,1.5,0.0,0,4.0,7.0,98116,8550,2014,74,1.0,7.151633614262903,14.69133359190954
3324,2014-07-16,318500.0,4,2.0,1780,7350,1.0,0.0,0,5.0,7.0,98058,9130,2014,46,1.0,21.47789033716421,10.886692775541732
3325,2014-06-11,487028.0,2,1.5,1295,1093,2.0,0.0,0,3.0,9.0,98112,2388,2014,13,1.0,2.980949523654407,19.520590201251117
3326,2014-10-15,240000.0,3,1.0,1350,7560,1.0,0.0,0,4.0,7.0,98032,8910,2014,61,1.0,25.629825518856354,7.240059015714725
3327,2015-02-02,253000.0,3,2.25,1440,9806,1.0,0.0,0,3.0,7.0,98030,11246,2015,55,0.0,26.378544107324217,9.315406605260637
3333,2014-09-16,835000.0,3,2.0,1570,4625,1.5,0.0,0,5.0,8.0,98117,6195,2014,93,0.0,9.318414469122613,27.270975132492353
3336,2014-05-14,265000.0,3,2.0,1570,5706,1.0,0.0,0,3.0,7.0,98092,7276,2014,22,0.0,34.32397217579836,16.592080922507986
3337,2014-11-11,437500.0,4,2.5,2680,7513,2.0,0.0,0,3.0,8.0,98059,10193,2014,22,0.0,18.074324484717568,12.045865879748938
3338,2014-06-04,865000.0,3,1.75,2090,4725,2.0,0.0,0,3.0,7.0,98199,6815,2014,73,1.0,7.003154331460456,24.71053347505455
3340,2014-10-28,247300.0,2,2.0,1140,1118,2.0,0.0,0,3.0,7.0,98144,2258,2014,11,1.0,2.2496922724518194,16.955965200107322
3343,2014-06-25,905000.0,5,3.5,3100,10200,1.0,0.0,4,3.0,9.0,98008,13300,2014,50,1.0,16.729619447334645,23.638654766611843
3344,2014-08-27,641250.0,3,2.5,2220,2550,3.0,0.0,2,3.0,10.0,98117,4770,2014,30,0.0,10.723614673663501,28.910138521667076
3345,2015-03-31,675000.0,4,2.5,2370,9679,2.0,0.0,0,3.0,8.0,98027,12049,2015,36,0.0,19.403529543147023,21.000989604809764
