,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Age_of_House,Years_last_renovation,basement,distance_from_seattle,distance_from_bellevue,distance_from_a_city,distance_from_airport
1695,424069264,2014-05-22,749000.0,4,2.5,2930,18199,0.0,0.0,2930,0.0,1998,1998,98075,47.5937,-122.04700000000001,2930,33976,22,22,False,21.651044217192013,11.662985734550885,11.662985734550885,25.370777848646664
1696,3581000340,2015-02-27,340000.0,4,1.0,1230,8316,0.0,0.0,1230,0.0,1963,1963,98034,47.7269,-122.24,1490,8316,57,57,False,15.00866079467248,13.278703886733418,13.278703886733418,31.825091883178573
1698,1545803240,2014-10-31,270000.0,3,2.25,1520,7930,0.0,0.0,1160,360.0,1988,1988,98038,47.3605,-122.04899999999999,1530,7930,32,32,True,34.9049465746702,30.013045591053213,30.013045591053213,21.12598447801136
1699,8080400045,2014-06-20,600000.0,2,1.0,1040,3600,0.0,0.0,1040,0.0,1919,1980,98112,47.619,-122.311,2250,4800,101,40,False,2.1836361803595548,8.319821473446373,2.1836361803595548,19.509938188063504
1700,8651402920,2014-05-05,219900.0,4,1.5,1120,5427,0.0,0.0,1120,0.0,1969,1969,98042,47.3628,-122.087,1150,5304,51,51,False,33.012656270386884,28.80602788451088,28.80602788451088,18.47109100099241
1701,3121069036,2014-12-08,617000.0,3,1.75,3020,360241,0.0,0.0,3020,0.0,1992,1992,98092,47.2662,-122.088,1890,209959,28,28,False,42.28395425435163,39.1732527209077,39.1732527209077,25.438302147185198
1702,2540800390,2014-09-04,469000.0,3,2.25,1820,8446,0.0,0.0,1820,0.0,1978,1978,98034,47.7208,-122.236,1850,8437,42,42,False,14.565995056204711,12.552191486693083,12.552191486693083,31.200498110304736
1703,7978800621,2014-08-11,229000.0,3,1.0,1370,56628,0.0,0.0,1370,0.0,1942,1942,98003,47.3058,-122.306,1768,8702,78,78,False,33.65488142629863,34.75906576859505,33.65488142629863,15.31052540366702
1704,1336300445,2015-04-22,1270000.0,4,3.0,3130,2646,0.0,0.0,2290,840.0,1906,1906,98102,47.6272,-122.316,2920,4500,114,114,True,2.5704933689188127,8.8382951756863,2.5704933689188127,20.43691281848739
1705,6159400060,2014-08-05,365000.0,3,1.5,1640,8301,0.0,0.0,1290,350.0,1958,1958,98155,47.7443,-122.32700000000001,1640,8955,62,62,True,15.157231402754975,17.629839660825414,15.157231402754975,33.47523294056503
1706,9510930350,2014-12-12,429000.0,4,2.5,2650,9301,0.0,0.0,2650,0.0,2001,2001,98001,47.3477,-122.271,2730,8688,19,19,False,29.32602116236964,29.66410660756633,29.32602116236964,10.897734804205067
1707,5535600520,2014-12-08,550000.0,4,2.5,2850,6809,0.0,0.0,2850,0.0,2003,2003,98019,47.7353,-121.973,2820,7500,17,17,False,30.56990520140427,21.976090595764166,21.976090595764166,40.71687620963309
1708,7634800070,2015-01-16,453000.0,3,2.5,1820,16300,0.0,0.0,1220,600.0,1955,1955,98166,47.4582,-122.365,1870,16300,65,65,True,16.797780704968066,20.927691665574006,16.797780704968066,5.030630254100243
1709,8581200350,2014-06-17,187500.0,3,1.5,1180,7000,0.0,0.0,1180,0.0,1977,1977,98023,47.2966,-122.374,1180,7370,43,43,False,34.72861323753279,37.221478936081645,34.72861323753279,17.213098068130556
1710,6190701146,2015-04-15,520500.0,6,2.5,1880,14350,0.0,0.0,1640,240.0,1955,1955,98133,47.7556,-122.352,1510,9840,65,65,True,16.44890204654599,19.712779076066994,16.44890204654599,34.8815998679732
1712,1513800036,2014-05-16,799000.0,4,3.25,3120,5000,0.0,0.0,2370,750.0,2005,2005,98115,47.69,-122.29899999999999,2520,6000,15,15,True,9.504610573051648,11.50932752572159,9.504610573051648,27.387954379118213
1713,6699930550,2015-02-03,338000.0,3,2.5,2470,4948,0.0,0.0,2470,0.0,2003,2003,98038,47.3438,-122.039,2500,4993,17,17,False,36.835905137867265,32.0157251498341,32.0157251498341,22.65568501517361
1714,9839300875,2014-05-14,800000.0,3,1.0,1700,4400,0.0,0.0,1700,0.0,1906,1906,98122,47.611999999999995,-122.292,1610,4180,114,114,False,3.2641762348389354,6.843993394299086,3.2641762348389354,18.73349503488641
1715,2493200435,2014-08-25,360000.0,2,2.0,1180,3200,0.0,1.0,590,590.0,1945,1945,98136,47.5275,-122.383,1350,4000,75,75,True,9.63906380150523,16.48300723448106,9.63906380150523,11.151220558101858
1716,226039282,2014-07-28,442500.0,6,2.5,2800,10490,0.0,0.0,1400,1400.0,1968,1968,98177,47.7735,-122.37799999999999,2290,8716,52,52,True,18.66678433698731,22.46142850168949,18.66678433698731,37.109568701153705
1717,1020069017,2015-03-27,700000.0,4,1.0,1300,1651359,0.0,3.0,1300,0.0,1920,1920,98022,47.2313,-122.023,2560,425581,100,100,False,47.99338735013838,44.1926036577032,44.1926036577032,31.56994887886793
1718,5450900140,2014-05-08,830000.0,5,3.0,3040,9601,0.0,0.0,1970,1070.0,1968,1968,98040,47.5562,-122.22,3180,12390,52,52,True,10.376597695372164,6.192322393383797,6.192322393383797,13.939202286347255
1720,3205000310,2014-11-21,345000.0,3,1.0,1340,9339,0.0,0.0,1340,0.0,1960,1960,98056,47.5407,-122.177,1310,9350,60,60,False,14.019793930444774,7.943802798966181,7.943802798966181,14.288873792253007
1722,1066600045,2014-09-04,350000.0,3,1.0,1240,10800,0.0,0.0,1240,0.0,1959,1959,98056,47.5233,-122.185,1810,10800,61,61,False,14.676476027664313,9.747675685676949,9.747675685676949,12.461983254865663
1723,2822069078,2014-10-08,368000.0,4,2.0,2500,36900,0.0,0.0,1540,960.0,1972,1972,98038,47.3708,-122.04899999999999,1960,36900,48,48,True,34.008991079073134,28.956905698435495,28.956905698435495,20.649966080478446
1724,8731900340,2014-06-23,264000.0,3,1.75,1760,7482,0.0,0.0,1760,0.0,1966,1966,98023,47.3129,-122.369,2000,7500,54,54,False,32.892830505773716,35.393604254651436,32.892830505773716,15.376987222570563
1725,5088500310,2015-03-12,435000.0,3,2.0,2660,16677,0.0,0.0,2210,450.0,1990,1990,98038,47.3689,-122.055,2660,11355,30,30,True,33.89164696290135,28.97816978363819,28.97816978363819,20.321080583717407
1726,1823059205,2014-06-04,200000.0,3,1.5,2060,15837,0.0,0.0,2060,0.0,1903,1903,98055,47.4819,-122.223,2190,8549,117,117,False,16.346005319720014,14.374994200797266,14.374994200797266,7.286140261147949
1727,225039082,2014-05-14,620000.0,5,2.5,2540,3832,0.0,0.0,1760,780.0,1929,1929,98117,47.6848,-122.398,2000,5289,91,91,True,9.743678233209284,16.92983692717078,9.743678233209284,27.76558985695511
1728,5021900140,2014-11-20,1680000.0,5,4.25,4830,11466,0.0,0.0,3720,1110.0,2014,2014,98040,47.5774,-122.22200000000001,2180,11017,6,6,True,9.137841324558412,3.9979525465081402,3.9979525465081402,16.031307994511703
1729,7883603750,2014-12-09,337000.0,3,1.75,1400,6000,0.0,0.0,700,700.0,1919,1919,98108,47.5283,-122.321,1030,6000,101,101,True,8.921575203199643,12.828746813172021,8.921575203199643,9.52962979449472
1731,8099900260,2014-05-28,544500.0,4,2.5,2230,10414,0.0,0.0,1450,780.0,1974,1974,98075,47.5816,-122.0,1960,10240,46,46,True,25.28809882932407,15.374460267288722,15.374460267288722,27.349522922804677
1733,2115200160,2014-06-05,445000.0,4,2.5,2340,3784,0.0,0.0,2340,0.0,2008,2008,98106,47.535,-122.348,1730,4000,12,12,False,8.170424132948574,13.862053444854629,8.170424132948574,10.74206579084911
1734,5095600310,2014-07-25,379500.0,3,2.25,2070,14196,0.0,0.0,2070,0.0,1989,1989,98059,47.4617,-122.07,1550,13860,31,31,False,25.693084320158253,19.21159735109539,19.21159735109539,17.523996756151487
1735,5402100045,2015-03-11,189950.0,4,2.0,1910,4225,0.0,0.0,910,1000.0,1919,1919,98001,47.3084,-122.234,1060,4800,101,101,True,34.151173724904815,33.650611565880986,33.650611565880986,15.857710294291774
1736,2258500049,2014-06-02,469000.0,3,1.0,950,4250,0.0,0.0,950,0.0,1948,1948,98122,47.608999999999995,-122.307,2130,5120,72,72,False,2.1131128379162463,7.967058021184739,2.1131128379162463,18.390461985233856
1737,626100023,2014-06-11,600000.0,5,2.75,2910,53898,0.0,0.0,1510,1400.0,1979,1979,98077,47.7201,-122.06200000000001,3210,216928,41,41,True,23.93938566511265,16.011711901470864,16.011711901470864,35.59742070960285
1738,4309720160,2014-11-07,785000.0,3,2.5,2930,33981,0.0,2.0,2930,0.0,2000,2000,98059,47.5151,-122.12,3720,35230,20,20,False,19.15551566416743,12.194163099353819,12.194163099353819,15.791402561787654
1739,1843100070,2015-02-10,372000.0,4,2.75,2610,8967,0.0,0.0,2610,0.0,1990,1990,98042,47.3747,-122.124,2390,7852,30,30,False,30.39105557938647,26.815083015495116,26.815083015495116,15.39616673495811
1740,4307350520,2015-02-25,445000.0,5,3.0,3880,7180,0.0,0.0,3880,0.0,2004,2004,98056,47.4797,-122.179,2160,4793,16,16,False,18.453759234528267,14.61234853928579,14.61234853928579,10.05306154789585
1741,5561401260,2014-10-14,508000.0,4,2.25,3320,53392,0.0,0.0,2000,1320.0,1986,1986,98027,47.4724,-122.014,3230,43129,34,34,True,28.41800843159833,20.765289515473036,20.765289515473036,21.84982468706441
1743,7214800240,2015-03-16,541100.0,4,2.25,2510,9800,0.0,0.0,2510,0.0,1978,1978,98072,47.753,-122.145,2440,11000,42,42,False,21.494461818559202,16.38711789359753,16.38711789359753,36.33659576554327
1744,3629920860,2015-01-05,729000.0,4,2.5,2660,5608,0.0,0.0,2660,0.0,2003,2003,98029,47.5449,-121.995,3010,5608,17,17,False,26.44767885907726,17.048961304667678,17.048961304667678,25.63205989750294
1746,9424400200,2014-05-15,451555.0,2,1.0,1320,4520,0.0,1.0,1320,0.0,1912,1971,98116,47.5655,-122.39399999999999,1420,4560,108,49,False,6.462437213285638,15.32369908810432,6.462437213285638,15.22209153015181
1747,3500100189,2014-06-30,300000.0,2,1.0,960,8153,0.0,0.0,960,0.0,1947,1947,98155,47.7341,-122.3,1160,8199,73,73,False,14.256411725050315,15.628912945763712,14.256411725050315,32.28808562764157
1748,2787720140,2015-04-07,416000.0,3,2.5,1790,11542,0.0,0.0,1190,600.0,1969,1969,98059,47.5124,-122.16,1790,9131,51,51,True,16.894791671800448,11.306994815005698,11.306994815005698,13.105085272660874
1749,3856904740,2014-10-21,490000.0,2,1.0,950,3060,0.0,0.0,810,140.0,1925,1925,98105,47.6698,-122.323,1510,3780,95,95,True,6.926262375526751,11.291126163409132,6.926262375526751,25.193387831942804
1750,254000445,2015-01-29,480000.0,6,3.75,2940,5054,0.0,0.0,2940,0.0,1942,2003,98146,47.5122,-122.385,1530,5320,78,17,False,11.283977220220681,17.60896176003012,11.283977220220681,9.868400160516536
1751,6821101837,2015-02-03,368000.0,2,2.0,930,1662,0.0,0.0,670,260.0,2002,2002,98199,47.6518,-122.4,1780,2343,18,18,True,6.873873054890402,15.620456149221656,6.873873054890402,24.289348646502468
1753,7784400060,2015-01-20,545000.0,3,2.5,2370,9000,0.0,3.0,1570,800.0,1952,1952,98146,47.4922,-122.365,2120,9500,68,68,True,13.062800487201462,18.009956274091177,13.062800487201462,7.202292389286877
1754,3295610350,2015-03-23,850000.0,5,2.75,3430,15119,0.0,0.0,3430,0.0,1998,1998,98075,47.5678,-122.03200000000001,3430,12045,22,22,False,23.15737217238022,13.498271069415036,13.498271069415036,24.50326947214093
1755,3260570260,2014-12-04,550000.0,4,3.5,3540,4750,0.0,0.0,3540,0.0,2003,2003,98055,47.473,-122.193,3310,5655,17,17,False,18.407636095636217,15.277001495910351,15.277001495910351,8.795732058481805
1756,1592000260,2015-02-17,600000.0,3,2.25,2240,9314,0.0,0.0,2240,0.0,1984,1984,98074,47.6216,-122.03200000000001,2240,9314,36,36,False,22.760578214893343,12.696741828981231,12.696741828981231,28.298980970745696
1757,8670000060,2014-08-27,535000.0,4,2.5,2710,12138,0.0,0.0,1700,1010.0,1968,1968,98155,47.7657,-122.29,2390,10052,52,52,True,17.845769085047245,18.508428988404948,17.845769085047245,35.8100560474159
1758,8113600004,2014-05-20,599950.0,3,2.5,2660,4975,0.0,0.0,2660,0.0,2014,2014,98118,47.5487,-122.272,1840,6653,6,6,False,8.115749373645855,8.692662929621077,8.115749373645855,11.895535733656207
1760,1951700700,2014-06-05,530000.0,4,2.25,2210,7665,0.0,0.0,2210,0.0,1968,1968,98006,47.5424,-122.16799999999999,1960,7903,52,52,False,14.49880221663744,7.941303959354298,7.941303959354298,14.879209539835449
1761,1832100030,2014-06-25,597326.0,4,4.0,3570,8250,0.0,0.0,2860,710.0,2015,2015,98040,47.5784,-122.226,2230,10000,5,5,True,8.818181150032506,4.028566488878876,4.028566488878876,16.025610529865205
1762,8565000030,2015-04-29,805000.0,4,2.5,3450,33460,0.0,0.0,3450,0.0,1997,1997,98077,47.7673,-122.1,2820,35250,23,23,False,24.955844211259983,18.99471466925524,18.99471466925524,39.02104373231293
1763,2473350710,2014-10-27,390000.0,4,1.75,2330,8364,0.0,0.0,2330,0.0,1968,1968,98058,47.4568,-122.146,2180,9630,52,52,False,21.995429722404854,17.552460718653574,17.552460718653574,11.78955211811688
1764,9521101221,2014-05-19,487250.0,4,2.0,1690,3250,0.0,0.0,1550,140.0,1901,1901,98103,47.6637,-122.346,1620,3250,119,119,True,6.241164412184436,12.390389866202328,6.241164412184436,24.689621644314016
1765,6152900273,2014-09-09,301000.0,3,1.5,1030,8414,0.0,0.0,1030,0.0,1967,1967,98155,47.7654,-122.29700000000001,1750,8414,53,53,False,17.7211694556836,18.673097816970277,17.7211694556836,35.76776571780185
1766,2721600125,2015-02-05,1180000.0,5,2.75,2560,5618,0.0,2.0,2220,340.0,1923,1923,98109,47.6416,-122.355,2740,4000,97,97,True,4.017085745582006,12.067568772463925,4.017085745582006,22.36954762765197
1767,1180002378,2014-09-26,299000.0,4,2.5,1950,3000,0.0,0.0,1950,0.0,2002,2002,98178,47.4977,-122.226,1170,6000,18,18,False,14.741314308394907,12.664575059124804,12.664575059124804,8.277343070434531
1768,625059051,2014-09-03,2350000.0,4,2.25,4370,22863,0.0,3.0,3670,0.0,1907,1994,98033,47.6878,-122.215,2980,22863,113,26,False,12.63098011837304,8.6700961494275,8.6700961494275,27.909675443330045
1769,2113700060,2014-10-14,400000.0,4,2.5,2350,3904,0.0,0.0,2350,0.0,1999,1999,98106,47.5305,-122.351,1120,4000,21,21,False,8.695056159351841,14.346214199389816,8.695056159351841,10.348798325038153
1770,7016100570,2014-12-01,467500.0,4,2.5,3160,7210,0.0,0.0,1880,1280.0,1969,1969,98034,47.7368,-122.18299999999999,2070,7560,51,51,True,18.28845195149971,14.110782273206626,14.110782273206626,33.779507710332766
1771,2944500710,2015-02-20,305000.0,4,2.5,2430,9103,0.0,0.0,2430,0.0,1990,1990,98023,47.2939,-122.368,2260,8090,30,30,False,34.99292878547634,37.34863116172001,34.99292878547634,17.362828643821093
1773,7211340030,2015-04-28,300000.0,3,1.0,1010,10168,0.0,0.0,1010,0.0,1979,1979,98014,47.6453,-121.912,1180,10318,41,41,False,31.962235706850056,21.965056193117313,21.965056193117313,36.83716188678081
1774,2473480520,2014-09-08,327500.0,3,2.25,1770,8755,0.0,0.0,1330,440.0,1981,1981,98058,47.4464,-122.12299999999999,1910,8710,39,39,True,23.999721693971672,19.13148762218239,19.13148762218239,13.430625207226226
1775,1722059326,2014-08-05,269000.0,3,2.0,1210,7136,0.0,0.0,1210,0.0,2003,2003,98031,47.3996,-122.20299999999999,1210,5765,17,17,False,25.195671957400133,23.42337885626489,23.42337885626489,8.881082141618814
1776,9414100030,2015-03-31,975000.0,4,3.25,3330,17533,0.0,2.0,1750,1580.0,1969,1969,98033,47.652,-122.2,3340,12798,51,51,True,11.240923855742466,4.625526505640361,4.625526505640361,24.387185456688076
1777,8911000030,2014-12-10,355000.0,3,1.0,1240,5400,0.0,0.0,1060,180.0,1940,1940,98133,47.7115,-122.355,1429,5400,80,80,True,11.595414014624737,16.114719820761216,11.595414014624737,30.04370587242135
1778,2264500890,2014-05-08,712000.0,3,1.0,1250,4620,0.0,0.0,1150,100.0,1900,1900,98103,47.651,-122.34100000000001,1900,4400,120,120,True,4.796866896816454,11.437110432674029,4.796866896816454,23.241438941559977
1779,2481630200,2014-06-14,883000.0,4,2.5,2960,41656,0.0,0.0,2960,0.0,1985,1985,98072,47.7319,-122.132,3900,35104,35,35,False,20.510234811937917,14.448926613251006,14.448926613251006,34.47417966459324
1781,8598900125,2015-04-06,443000.0,3,1.75,1530,8028,0.0,0.0,1200,330.0,1967,1967,98177,47.7768,-122.361,1530,8028,53,53,True,18.85574417706091,22.04133108499216,18.85574417706091,37.29877435477116
1782,7504010560,2014-05-09,920000.0,4,3.0,3750,11025,0.0,0.0,3750,0.0,1976,1976,98074,47.6367,-122.059,2930,12835,44,44,False,20.92907554709814,11.00704444834088,11.00704444834088,28.144052764019943
1783,8732130140,2014-12-22,285000.0,4,2.25,2150,8250,0.0,0.0,1240,910.0,1978,1978,98023,47.3045,-122.37799999999999,2050,7875,42,42,True,33.8811176622942,36.508634473717905,33.8811176622942,16.484973735500432
1784,2492200335,2015-04-23,901000.0,4,3.25,1560,4080,0.0,0.0,1560,0.0,1916,1916,98126,47.5347,-122.38,1370,4080,104,104,False,8.813075860927558,15.857752736845029,8.813075860927558,11.713775433872684
1786,7211400990,2015-03-03,256000.0,2,1.0,860,5000,0.0,0.0,860,0.0,1915,1945,98146,47.5133,-122.35600000000001,1220,5000,105,75,False,10.640302455158618,15.875581981695468,10.640302455158618,8.760237812401904
1787,7148700160,2014-05-12,341000.0,3,1.5,1720,7119,0.0,0.0,1720,0.0,1952,1952,98155,47.7535,-122.314,1590,7616,68,68,False,16.244635037924503,18.023110029177484,16.244635037924503,34.45608527087528
1788,984220370,2015-03-26,279000.0,4,2.25,2090,8941,0.0,0.0,2090,0.0,1975,1975,98058,47.4332,-122.167,1890,7946,45,45,False,23.16554421299002,19.850450490745473,19.850450490745473,10.186477668602446
1789,2600000510,2014-07-26,686000.0,4,2.25,2130,10650,0.0,0.0,2130,0.0,1977,1977,98006,47.5567,-122.15899999999999,3380,10050,43,43,False,14.383537210421036,6.73344786791744,6.73344786791744,16.517201128206853
1790,7123400045,2014-05-23,225000.0,2,1.0,1300,11867,0.0,0.0,1300,0.0,1975,1975,98010,47.3221,-121.90299999999999,820,11867,45,45,False,45.426104192620265,39.06799377160242,39.06799377160242,32.89217184130161
1792,6819100310,2015-04-14,950000.0,4,3.0,2420,4800,0.0,0.0,1520,900.0,1919,1919,98119,47.6453,-122.35799999999999,1090,3800,101,101,True,4.482526291486936,12.404952142217724,4.482526291486936,22.814784862281453
1793,2925079012,2014-11-05,503000.0,4,2.5,2940,156988,0.0,2.0,1870,1070.0,1996,1996,98014,47.6214,-121.946,2940,71002,24,24,True,29.19073656379043,19.11683665784817,19.11683665784817,33.20664390712878
1794,7202430060,2015-01-22,780000.0,3,2.5,2610,7567,0.0,0.0,2610,0.0,1997,1997,98052,47.6654,-122.137,2610,8458,23,23,False,16.150917949805063,7.753575290098796,7.753575290098796,27.5734145664571
1795,185000118,2015-02-23,212000.0,4,2.0,1880,7500,0.0,0.0,980,900.0,1946,1946,98178,47.495,-122.266,1670,14350,74,74,True,13.587837959609736,13.725560613908735,13.587837959609736,6.314178783553523
1796,1139000685,2014-07-29,580000.0,4,2.75,2330,6703,0.0,0.0,1710,620.0,1983,1983,98177,47.7066,-122.359,2060,7500,37,37,True,11.09977817021549,15.9612572906769,11.09977817021549,29.546288021772607
1797,5312100060,2014-11-11,465000.0,4,2.5,2200,3141,0.0,0.0,2060,140.0,1994,1994,98144,47.5726,-122.305,1660,3175,26,26,True,4.538502261918502,8.874253238415282,4.538502261918502,14.343333011343011
1798,3356404330,2014-11-19,206000.0,4,2.0,1720,7560,0.0,0.0,1720,0.0,1959,1959,98001,47.2845,-122.25,1750,7988,61,61,False,36.51572234181524,36.402438289327094,36.402438289327094,18.096672361078788
1799,7805460030,2015-02-23,615000.0,3,2.5,2250,10171,0.0,0.0,2250,0.0,1987,1987,98006,47.5613,-122.11,2440,13390,33,33,False,17.65740951960744,8.714040131052627,8.714040131052627,19.448563000024645
1800,1705400055,2014-07-19,519000.0,4,1.0,1640,6305,0.0,0.0,1640,0.0,1907,1907,98118,47.5563,-122.28,1590,4816,113,113,False,7.079778490863355,8.453733756357352,7.079778490863355,12.63487069579314
1801,3303980520,2015-04-23,1140000.0,4,3.25,4130,11444,0.0,0.0,4130,0.0,2001,2001,98059,47.5208,-122.15,3720,11431,19,19,False,16.932257563785136,10.654926392764075,10.654926392764075,14.262688452683896
1802,2538410140,2014-08-08,330000.0,5,2.5,2600,3839,0.0,0.0,2600,0.0,2005,2005,98058,47.4324,-122.145,2180,4800,15,15,False,24.17653703100659,20.214337933980357,20.214337933980357,11.840030425739137
1803,3810000860,2015-05-06,240000.0,4,1.5,1920,7973,0.0,0.0,1920,0.0,1955,1955,98178,47.4961,-122.235,2020,8840,65,65,False,14.529331411934988,12.957444493399052,12.957444493399052,7.692819999741446
1804,8079100370,2014-11-07,574000.0,3,2.0,2060,7000,0.0,0.0,2060,0.0,1988,1988,98029,47.5644,-122.012,2110,7000,32,32,False,24.701994358868777,15.035965512976794,15.035965512976794,25.55748778762216
1805,2025770560,2014-11-03,930000.0,4,4.25,5710,24663,0.0,0.0,5710,0.0,2007,2007,98092,47.3065,-122.15799999999999,4060,23847,13,13,False,36.0531220238899,33.92036537759418,33.92036537759418,18.67630517604275
1806,225069017,2014-07-14,850000.0,4,3.0,2720,183823,0.0,0.0,2720,0.0,1975,2007,98053,47.6749,-122.00200000000001,2140,173804,45,13,False,26.028859222267517,16.512893846368048,16.512893846368048,34.145724845007095
1807,1138010510,2014-12-12,415000.0,3,1.5,1490,7275,0.0,0.0,1090,400.0,1974,1974,98034,47.7148,-122.213,1420,7330,46,46,True,14.98071106878178,11.640506324591259,11.640506324591259,30.86709840715159
